customer_id,full_name,email,birth_date,gender,city,state,signup_date,customer_segment,acquisition_channel,monthly_income,credit_score,risk_level,is_active,churn_flag
188,Anne Begum-Osborne,derek77@example.com,1945-06-13,Female,Lake Kayleigh,Canada,2024-12-11,Standard,LinkedIn,3794,614,High,True,False
189,Dr Natasha Ryan,roybentley@example.com,1998-11-19,Male,North David,Montserrat,2025-07-05,Standard,Referral,2352,755,Low,True,False
190,Helen Thompson,goodwinjanet@example.net,1979-10-01,Female,North Ameliamouth,Denmark,2023-06-17,Standard,Google Ads,2907,731,Medium,True,False
191,Dr Keith Thomas,chelseahawkins@example.org,1999-07-16,Male,West Mohamed,Croatia,2024-07-04,Standard,LinkedIn,2673,834,Low,True,False
192,Jemma Bryant,knightben@example.net,1968-02-15,Female,North David,Maldives,2025-11-12,Standard,Referral,2549,663,Medium,True,False
193,Grace Garner,jduffy@example.net,1960-04-03,Female,West Maureen,Sao Tome and Principe,2024-05-01,Standard,Organic,3789,625,High,False,False
194,Mohammad Davies,paula04@example.com,1988-03-26,Female,West Kathrynberg,Tuvalu,2025-06-04,Standard,Organic,3940,760,Low,True,False
195,Howard Marshall,matthewberry@example.net,1946-06-25,Female,Baxterhaven,Slovakia (Slovak Republic),2025-08-20,Business,Google Ads,12956,730,Medium,True,False
196,Frances Collins-Phillips,lbibi@example.org,1952-07-18,Female,North Christinestad,Seychelles,2025-12-30,Standard,LinkedIn,4267,782,Low,True,False
197,Edward Stone-Johnson,judithduncan@example.org,1950-10-03,Female,East Stanley,Lao People's Democratic Republic,2025-11-20,Premium,LinkedIn,9390,752,Low,False,False
198,Glenn Lawson,elaine57@example.org,1979-01-30,Female,Lake Dianashire,Cape Verde,2024-05-02,Premium,LinkedIn,7914,573,High,True,False
199,Kyle Kelly-Adams,watkinsshaun@example.net,1951-02-19,Female,Port Mohammad,Netherlands Antilles,2024-07-26,Standard,Google Ads,1801,725,Medium,True,False
200,Mr Jonathan Cooper,edward76@example.com,1971-06-07,Female,Donaldfort,Moldova,2023-09-18,Standard,Google Ads,3808,676,Medium,True,True
201,Mr Nigel Bell,higginsbrian@example.org,1977-10-03,Male,Port Derek,Syrian Arab Republic,2023-06-20,Standard,Organic,3052,701,Medium,True,False
202,Connor Fitzgerald,reynoldsdamien@example.net,1952-04-25,Male,Ryanberg,Bolivia,2025-07-25,Premium,Referral,5629,692,Medium,True,False
203,Trevor Harper,hiltonalison@example.org,1954-03-17,Male,Port Gemmafurt,Latvia,2023-07-17,Standard,Referral,3599,820,Low,True,False
204,Paul Shepherd,duncanhoughton@example.org,1963-09-02,Male,West Hollie,Tonga,2025-10-27,Standard,Facebook Ads,4012,768,Low,True,False
205,Mrs Donna Price,bryan85@example.net,1961-11-26,Female,New Conor,Mexico,2023-12-05,Standard,Organic,3074,673,Medium,True,False
206,Mr Francis Morrison,miahsuzanne@example.org,1950-08-24,Male,South Trevor,Iran,2024-10-13,Standard,LinkedIn,1997,655,Medium,True,True
207,Ryan Wood,gerardjones@example.com,2003-04-09,Female,Wellston,Comoros,2023-06-28,Standard,Referral,2075,773,Low,True,False
208,Mrs Kathleen Turner,tony98@example.net,2001-06-19,Female,Parkerburgh,Sri Lanka,2025-08-26,Standard,Referral,4231,727,Medium,True,True
209,Brian Hobbs,qelliott@example.com,1967-04-16,Male,Shawfort,Pakistan,2025-04-12,Standard,Referral,3164,722,Medium,True,False
210,Frances Brooks,mortonlauren@example.org,1954-02-05,Female,Edwardsmouth,Poland,2026-01-02,Premium,Facebook Ads,7474,647,High,True,False
211,Marie Lees,wrightolivia@example.com,1961-04-24,Female,North Carolyn,Mayotte,2023-11-29,Standard,Referral,2387,715,Medium,False,False
212,Dr Robert Daniels,sylvia97@example.org,1967-11-12,Non-Binary,North Mark,Kuwait,2025-01-17,Standard,Organic,4208,679,Medium,True,False
213,Ian Hanson,kthorpe@example.org,2003-08-17,Female,Carolynchester,Myanmar,2023-09-30,Business,Facebook Ads,19848,679,Medium,True,False
214,Max White,benread@example.org,1981-12-08,Female,East Shirley,Croatia,2026-03-03,Standard,Organic,4244,659,Medium,True,False
215,Malcolm Stevens,jacknaylor@example.org,1993-01-18,Male,Hussainfort,Grenada,2024-05-30,Standard,Google Ads,3424,788,Low,True,False
216,Norman Wood,pamela91@example.com,1986-07-13,Male,South Alanfort,Senegal,2025-08-20,Standard,LinkedIn,2535,583,High,True,True
217,Kieran Skinner-Phillips,tbell@example.org,1960-09-23,Female,Reynoldsborough,Norfolk Island,2023-07-06,Standard,Facebook Ads,4689,700,Medium,True,False
218,Teresa Smith,nicholas19@example.com,1985-10-06,Female,Cliffordbury,Marshall Islands,2024-07-21,Premium,Google Ads,9760,829,Low,True,False
219,Joyce Holloway,hunterpaula@example.org,1981-12-14,Female,West Bethany,Cambodia,2024-06-13,Standard,Google Ads,2743,829,Low,True,False
220,Dr Kenneth Collins,fjones@example.net,1987-06-20,Female,Sallybury,Jamaica,2024-09-27,Premium,Organic,8188,726,Medium,False,False
221,Jonathan Bennett-Brown,rossholmes@example.com,1974-04-10,Female,West Abbie,Netherlands,2024-08-03,Premium,Facebook Ads,9565,662,Medium,True,False
222,Mr Ian Carr,sharris@example.com,1958-03-26,Female,New Sophieport,Portugal,2026-04-20,Standard,Organic,3471,665,Medium,True,False
223,Mrs Elaine Leach,cthorpe@example.com,1972-03-06,Female,East Molly,Martinique,2023-08-05,Standard,Organic,2149,744,Medium,True,False
224,Mohamed Smart,jeremyclarke@example.com,1996-04-27,Male,Lake Trevorshire,Iraq,2025-03-11,Standard,Referral,4145,622,High,False,False
225,Mr Damien Stephens,xgill@example.net,1986-12-03,Female,Dixonton,Puerto Rico,2024-04-21,Standard,Organic,3508,737,Medium,True,False
226,Mohammed Hyde,eclark@example.com,1979-03-29,Female,New Jay,Saint Kitts and Nevis,2023-06-24,Standard,Referral,1809,711,Medium,True,False
227,Rhys King,taylorgraeme@example.com,1990-01-28,Female,Port Maryhaven,Tuvalu,2026-05-19,Standard,Organic,2658,642,High,True,False
228,Joanne Evans,zhobbs@example.org,1978-06-30,Male,South Wendy,Nigeria,2023-08-09,Standard,Facebook Ads,4840,771,Low,True,False
229,Ms Julie Taylor,heathermiller@example.net,1974-05-18,Male,Dianeside,United States Virgin Islands,2024-09-17,Standard,LinkedIn,4508,797,Low,True,False
230,Miss Lesley White,oliversaunders@example.net,1957-09-16,Female,Georgetown,Cape Verde,2024-01-07,Standard,Google Ads,2569,829,Low,True,False
231,Abigail Peters,newtonsuzanne@example.org,1965-11-28,Male,Richardsborough,Rwanda,2025-04-20,Standard,Organic,4306,724,Medium,True,False
232,Dr Mohammad Nicholson,carolynpratt@example.com,1948-10-17,Male,West Jayneberg,Tokelau,2024-11-23,Premium,LinkedIn,11018,657,Medium,True,False
233,Dr Ross Cox,shawmartin@example.net,1945-10-23,Female,Frymouth,Serbia,2026-01-28,Standard,Google Ads,4675,718,Medium,False,False
234,Mr Jack Connor,carolejackson@example.com,1987-08-10,Female,New Billyland,Belgium,2025-08-11,Standard,Referral,2953,575,High,False,False
235,Miss Barbara Butler,alisonclements@example.com,1995-05-26,Male,South Roy,Russian Federation,2023-11-22,Standard,Google Ads,2461,744,Medium,True,False
236,Ricky Stephenson-Edwards,waltersmohammed@example.com,1996-08-08,Male,Smithstad,San Marino,2024-10-13,Standard,Facebook Ads,2432,706,Medium,True,True
237,Ellie Young,joewoods@example.com,1975-06-11,Male,Mooremouth,Nauru,2024-07-15,Standard,Referral,2036,639,High,True,True
238,Dr Julian Bryan,kaurlee@example.org,1955-07-17,Female,West Georgiaport,Malawi,2023-11-10,Premium,Organic,6012,763,Low,True,False
239,Henry Chapman,fergusonsandra@example.org,1970-12-29,Female,East Angelaport,Spain,2024-02-10,Standard,Referral,3961,607,High,True,True
240,Miss Kathleen Hughes,plee@example.net,1956-02-25,Female,North Hollie,Ireland,2024-03-19,Standard,Google Ads,3489,576,High,True,False
241,Christine Simpson-Todd,darrengriffiths@example.org,2001-07-15,Female,Carrshire,Equatorial Guinea,2023-11-07,Business,Referral,16107,664,Medium,True,False
242,William White,harrisjanet@example.org,1956-09-25,Male,Debraside,Portugal,2025-05-28,Standard,Organic,1872,793,Low,True,True
243,Connor Elliott,warderic@example.net,1998-04-29,Female,New Kirstyland,Kuwait,2025-09-16,Business,Google Ads,34481,786,Low,True,False
244,Valerie Robinson,hazel33@example.com,1965-10-20,Female,Lake Charlotteburgh,Benin,2023-09-09,Standard,Referral,2621,737,Medium,True,False
245,Katy French,gmistry@example.net,1992-06-06,Female,New Ellie,Guatemala,2023-10-09,Standard,Google Ads,4329,740,Medium,True,False
246,William Holland,burkedean@example.net,1980-11-17,Female,South Charlotteberg,Guatemala,2023-09-22,Standard,Google Ads,2189,704,Medium,True,True
247,Hayley Baker,iain07@example.net,1950-12-14,Male,Lake Sam,Wallis and Futuna,2025-09-17,Standard,Referral,3340,682,Medium,True,False
248,Lawrence Davies-Fletcher,holly30@example.net,2007-10-08,Male,Lake Natalieview,Saint Pierre and Miquelon,2025-10-14,Business,Organic,24168,819,Low,True,False
249,Brenda Taylor,marionclarke@example.com,1986-06-20,Male,Emmaborough,Bahrain,2025-12-31,Standard,Organic,4611,821,Low,True,False
250,Dr Anna Watson,hreid@example.net,1950-05-19,Female,Janicemouth,Mali,2025-06-20,Standard,Google Ads,2221,807,Low,True,False
251,Conor Storey,howard57@example.net,1954-10-13,Non-Binary,Barnesmouth,Netherlands Antilles,2024-03-23,Standard,Organic,4366,544,High,True,False
252,Miss Katy Kaur,catherinesmith@example.net,1980-09-12,Female,Mohamedton,Canada,2024-07-15,Standard,Organic,4252,850,Low,True,False
253,Samantha Morris-Scott,robinsonoliver@example.net,1971-04-13,Male,Geoffreyshire,Saint Vincent and the Grenadines,2024-06-19,Standard,Organic,3912,774,Low,True,False
254,Max Burke,ghobbs@example.net,1959-12-04,Female,Smithchester,Iceland,2023-10-31,Standard,Organic,2296,660,Medium,True,False
255,Kathleen Wright-Davies,abennett@example.org,1987-09-16,Female,Saraview,Mozambique,2025-02-22,Standard,Facebook Ads,3531,668,Medium,True,False
256,Dr Harry Finch,allan15@example.org,1959-08-08,Female,Sandraville,Lesotho,2025-11-24,Standard,Google Ads,4401,744,Medium,False,False
257,Mr Karl Parry,robin58@example.com,2007-01-11,Female,South Yvonne,Cocos (Keeling) Islands,2025-06-29,Standard,Referral,2371,684,Medium,False,False
258,Joanne Jones,molly28@example.org,1949-02-17,Female,South Trevor,South Africa,2025-07-05,Standard,Organic,2575,669,Medium,False,False
259,Georgina Williamson,joanna94@example.org,1964-07-02,Female,West Emilytown,Australia,2025-09-25,Standard,Referral,4314,651,Medium,True,False
260,Gregory Brooks,gary18@example.org,1954-09-23,Male,Kennethfort,Holy See (Vatican City State),2025-06-01,Standard,Organic,4888,693,Medium,False,False
261,Declan Fraser,irees@example.com,1945-08-06,Male,Port Barbaraview,Azerbaijan,2023-11-16,Standard,Google Ads,2198,613,High,True,False
262,Chloe Law-Cooper,edwardsmaria@example.org,1989-01-30,Female,Teresaton,Uruguay,2026-05-25,Standard,LinkedIn,4215,557,High,False,True
263,Terry McLean,taylorsamantha@example.com,1962-07-03,Female,Jenningstown,Reunion,2026-03-16,Standard,Google Ads,4793,683,Medium,False,False
264,John Jordan,begumkatie@example.org,1981-07-02,Female,Martinhaven,Tuvalu,2025-04-20,Standard,Referral,3682,690,Medium,False,False
265,Garry Stephenson-Young,greenarthur@example.net,1956-12-22,Male,Arnoldfurt,Bulgaria,2025-02-11,Premium,Google Ads,10345,670,Medium,False,False
266,Charles Jones-Jones,geraldine18@example.com,1999-11-28,Female,East Wayne,Tajikistan,2026-01-27,Standard,Referral,4832,632,High,True,True
267,Derek Mills,mwoods@example.com,2003-01-26,Female,Port Donna,Singapore,2026-02-26,Standard,Facebook Ads,3960,592,High,True,False
268,Mr Albert Clarke,ballronald@example.com,1954-03-03,Female,East Peterfurt,Mauritius,2026-04-26,Standard,Referral,4869,773,Low,True,False
269,Ms Laura Jones,rahmanjeffrey@example.com,1963-04-27,Female,Pickeringmouth,Svalbard & Jan Mayen Islands,2025-05-01,Standard,Organic,4050,789,Low,True,False
270,Carly Dickinson,donaldfraser@example.com,1990-07-12,Female,Port Tracy,South Georgia and the South Sandwich Islands,2026-02-13,Standard,Referral,4283,636,High,True,True
271,Billy Humphreys-Saunders,ddennis@example.org,1988-09-07,Male,Clarkechester,Ethiopia,2024-11-02,Premium,Organic,8754,764,Low,True,False
272,Terence Wright,hannah55@example.org,1969-01-26,Male,Gouldview,Poland,2025-09-12,Standard,Organic,3104,768,Low,True,False
273,Mary Mellor,jamesalex@example.org,1999-08-27,Female,Martinfurt,Trinidad and Tobago,2023-12-12,Standard,Google Ads,3084,671,Medium,True,False
274,Grace Edwards,kennethharrison@example.net,2003-11-29,Male,West Joyce,Ukraine,2024-03-03,Premium,Referral,11445,748,Medium,True,False
275,Susan Sharpe,dclark@example.com,1982-12-28,Female,North Elizabethhaven,Niue,2024-06-12,Standard,Referral,4445,718,Medium,True,True
276,Bryan O'Neill-Shepherd,martyn49@example.net,1945-10-16,Female,Sallymouth,Armenia,2026-03-07,Standard,Organic,3578,718,Medium,True,False
277,Dr Harry Butler,smithharry@example.com,2005-10-19,Male,Hydeberg,Tanzania,2025-08-29,Standard,Referral,2955,747,Medium,True,False
278,Molly Bailey,anna87@example.net,1980-06-16,Male,Alexandrafurt,Cambodia,2024-10-24,Standard,Google Ads,3885,727,Medium,True,False
279,Miss Jodie Ellis,david79@example.org,1965-07-20,Female,Pamelaland,Ethiopia,2023-11-24,Premium,LinkedIn,8292,654,Medium,True,False
280,Ms Maureen Murphy,lee03@example.net,1956-10-06,Male,Hooperburgh,Martinique,2024-12-21,Standard,LinkedIn,2393,714,Medium,True,True
281,Eric Holloway,leachshaun@example.com,1953-03-17,Female,South Natasha,Niue,2024-09-24,Standard,Google Ads,2463,789,Low,True,False
282,Zoe Turner,lkennedy@example.org,1955-04-14,Male,Bennettburgh,Belize,2025-07-17,Standard,Organic,1982,648,High,True,True
283,Jessica Hart,daveyrobin@example.net,1986-08-28,Male,Port Sandra,United States Minor Outlying Islands,2025-01-12,Premium,Google Ads,6326,618,High,True,False
284,Nicholas Morris-Bray,chelsea72@example.net,1978-09-09,Male,New Kim,Haiti,2024-10-03,Premium,LinkedIn,5074,848,Low,True,False
285,Carole Marshall,frank37@example.com,1967-12-01,Female,Stuartfurt,Italy,2025-07-21,Business,Organic,26082,657,Medium,True,False
286,Marian Hooper,pickeringstacey@example.org,1947-05-22,Female,Joycemouth,Bangladesh,2023-11-22,Standard,Google Ads,2380,761,Low,True,False
287,Mr William Webb,osbornediane@example.org,1985-10-23,Female,Baileyville,Chad,2023-12-21,Standard,Referral,3425,716,Medium,True,False
288,Sheila Fisher,alexanderbeth@example.net,1983-08-21,Female,Jamesfort,Svalbard & Jan Mayen Islands,2024-11-05,Standard,Google Ads,3651,669,Medium,True,False
289,Leigh Dale,lisajones@example.org,1964-10-14,Female,Wilsonchester,Israel,2024-09-12,Standard,Organic,3231,691,Medium,True,False
290,Hayley Fletcher,jack43@example.com,2005-10-25,Male,Macdonaldport,Northern Mariana Islands,2025-04-01,Standard,Google Ads,3814,683,Medium,True,False
291,Gareth Chamberlain-Phillips,elliemason@example.org,1984-11-08,Female,New Tony,Pitcairn Islands,2025-11-06,Standard,Organic,4443,784,Low,True,False
292,Rosemary Knight-Carr,jill68@example.com,1989-09-19,Female,Wilsonshire,Bouvet Island (Bouvetoya),2023-11-26,Standard,Facebook Ads,2471,850,Low,True,False
293,Mohammed Graham,itaylor@example.net,1993-07-12,Male,Walkershire,Equatorial Guinea,2023-08-30,Standard,Referral,4339,743,Medium,True,False
294,Clifford Arnold,callum29@example.com,1946-10-22,Female,Hollymouth,Equatorial Guinea,2026-02-19,Standard,Google Ads,4152,800,Low,True,False
295,Gemma Sinclair,brettsmith@example.net,1989-10-21,Female,South Bruce,China,2024-01-22,Standard,Organic,2428,641,High,True,False
296,Hilary Chamberlain-Stokes,macdonaldgerard@example.com,1999-02-15,Female,Douglasfort,Wallis and Futuna,2025-09-25,Premium,Organic,7090,635,High,True,False
297,Francesca Kerr,stevensonharriet@example.net,1999-11-22,Female,East Frederick,El Salvador,2024-11-21,Standard,Google Ads,4689,734,Medium,True,False
298,John Hussain,dsmith@example.com,2008-02-18,Male,Pearsonberg,Northern Mariana Islands,2025-12-09,Standard,Referral,3117,772,Low,True,False
299,Henry Bradley,cpeters@example.net,1983-02-17,Male,Natalieberg,Ghana,2025-10-09,Standard,Organic,4238,710,Medium,True,False
300,Denise Parker,rclarke@example.org,1984-10-07,Male,New Dean,Guam,2023-10-07,Standard,Facebook Ads,4475,785,Low,True,False
301,Miss Jayne Harris,bhardy@example.net,1953-11-14,Male,Gemmachester,Tuvalu,2026-03-21,Premium,Referral,9542,628,High,True,True
302,Christine Holt-Marsh,pberry@example.com,2001-04-04,Female,Amberville,Singapore,2025-03-18,Standard,Facebook Ads,3614,709,Medium,True,False
303,Mrs Ruth Fry,vsutton@example.com,1992-11-04,Female,North Trevorport,Germany,2025-04-29,Standard,Google Ads,1807,773,Low,True,False
304,Sylvia Hawkins,johnwilliamson@example.net,2006-05-25,Female,Alisonborough,Oman,2023-11-16,Premium,Organic,10223,646,High,True,False
305,Hazel Watson,kerryholmes@example.net,2001-02-12,Male,Fordtown,Maldives,2023-12-26,Standard,Organic,4724,678,Medium,False,True
306,Tina Humphreys,xlewis@example.org,1996-09-10,Female,New Gavinhaven,Croatia,2024-08-17,Premium,Facebook Ads,11011,738,Medium,True,False
307,Mrs Kelly Hawkins,cchapman@example.net,1969-09-22,Non-Binary,North Diana,Senegal,2025-05-21,Premium,Referral,7696,701,Medium,False,False
308,Jean Green,zharvey@example.org,1950-12-27,Female,East Liam,Kuwait,2023-11-08,Standard,Organic,3083,812,Low,False,False
309,Mandy Clark-Taylor,zbuckley@example.com,2004-08-28,Female,Atkinsonville,Paraguay,2024-06-24,Standard,Organic,3978,843,Low,False,False
310,Dr Adrian Nicholson,zjames@example.net,2006-07-06,Female,East Benjamin,Monaco,2025-06-25,Premium,Facebook Ads,6395,717,Medium,False,True
311,Jenna Davis,kelly10@example.org,1965-07-12,Male,North Lawrence,Ireland,2024-05-30,Premium,Organic,10483,530,High,True,False
312,Dr Benjamin Hopkins,normanrobinson@example.net,1961-01-10,Male,Simsborough,Peru,2025-03-29,Premium,Facebook Ads,8831,651,Medium,True,False
313,Miss Leanne Howell,fergusonmartin@example.com,1999-07-17,Female,Mauriceton,Malta,2024-03-19,Premium,Google Ads,9433,761,Low,True,False
314,Elliott Hughes,andrewalexander@example.net,1955-08-27,Male,South Nigelport,China,2024-12-16,Business,Google Ads,21122,800,Low,True,False
315,Harry Wright,williamslouis@example.org,2000-08-15,Male,Stevensonton,Myanmar,2024-07-09,Standard,LinkedIn,2870,722,Medium,True,False
316,Jane Ward,savagejoel@example.com,1978-03-31,Male,Port Catherine,Greece,2023-09-01,Standard,Referral,3744,679,Medium,True,False
317,Mr Alex Butler,edwarddavis@example.com,1949-10-16,Male,North Aaronfort,Netherlands,2025-11-16,Standard,Facebook Ads,3819,728,Medium,True,False
318,Clare Cunningham,barnold@example.com,1951-01-27,Male,West Bethanmouth,Canada,2025-12-16,Standard,Organic,4254,739,Medium,True,False
319,Callum Carter,malexander@example.net,1975-12-15,Male,Simpsonmouth,Zimbabwe,2025-08-19,Standard,Referral,4549,720,Medium,True,False
320,Ms Helen Jones,leeraymond@example.com,1955-10-24,Non-Binary,Karlshire,Bulgaria,2024-07-11,Premium,Referral,6750,694,Medium,True,False
321,Dr Robin Barnes,jlewis@example.net,1983-05-24,Female,Hollandberg,Colombia,2025-01-27,Standard,Organic,4131,625,High,True,True
322,Roy Robson-Jones,joanna51@example.net,2005-09-18,Male,East Christinechester,Comoros,2023-10-24,Premium,LinkedIn,10948,786,Low,True,False
323,Mr Alexander Collins,morrisfrancis@example.com,1952-06-06,Male,Lake Sophiebury,Uganda,2023-11-02,Standard,Facebook Ads,3477,571,High,True,False
